Order ID,Unit Price,Production Charges,Amount,Profit,Profit Percentage,Profit and Loss,Quantity,Product Standard,Category,Sub-Category,PaymentMode
B-25603,38,20,38,18,47.37%,Profit,1,Low Cost Product,Clothing,Kurti,COD
B-26050,19,29,38,9,23.68%,Profit,2,Low Cost Product,Clothing,Stole,COD
B-25748,35.25,131,141,10,7.09%,Profit,4,Low Cost Product,Clothing,Shirt,UPI
B-25833,4,32,36,4,11.11%,Profit,9,Low Cost Product,Clothing,Hankerchief,COD
B-25930,70.2,445,351,-94,-26.78%,Loss,5,Low Cost Product,Electronics,Electronic Games,COD
B-26035,123,354,369,15,4.07%,Profit,3,Low Cost Product,Electronics,Electronic Games,Debit Card
B-25851,8.83,29,53,24,45.28%,Profit,6,Low Cost Product,Clothing,Hankerchief,EMI
B-25718,371,256,371,115,31.00%,Profit,1,Mid Cost Product,Furniture,Bookcases,Debit Card
B-25898,124.75,466,499,33,6.61%,Profit,4,Low Cost Product,Clothing,Saree,COD
B-25893,31.86,161,223,62,27.80%,Profit,7,Low Cost Product,Clothing,Shirt,COD
B-25983,8.33,54,50,-4,-8.00%,Loss,6,Low Cost Product,Clothing,T-shirt,EMI
B-26056,65.17,301,391,90,23.02%,Profit,6,Low Cost Product,Electronics,Phones,Debit Card
B-25715,138.67,279,416,137,32.93%,Profit,3,Low Cost Product,Electronics,Phones,Debit Card
B-25702,47.11,441,424,-17,-4.01%,Loss,9,Low Cost Product,Furniture,Chairs,Debit Card
B-25618,362,235,362,127,35.08%,Profit,1,Mid Cost Product,Furniture,Bookcases,COD
B-25643,36,43,36,-7,-19.44%,Loss,1,Low Cost Product,Electronics,Electronic Games,COD
B-25961,11.33,44,34,-10,-29.41%,Loss,3,Low Cost Product,Clothing,Skirt,COD
B-25873,122.33,294,367,73,19.89%,Profit,3,Low Cost Product,Electronics,Electronic Games,UPI
B-26053,60.71,217,425,208,48.94%,Profit,7,Low Cost Product,Clothing,Saree,Debit Card
B-25683,144.33,407,433,26,6.00%,Profit,3,Low Cost Product,Electronics,Printers,Debit Card
B-25718,153.33,429,460,31,6.74%,Profit,3,Low Cost Product,Furniture,Bookcases,Debit Card
B-25753,12.4,118,62,-56,-90.32%,Loss,5,Low Cost Product,Clothing,Kurti,COD
B-25852,50,34,50,16,32.00%,Profit,1,Low Cost Product,Clothing,Stole,EMI
B-25914,153.33,603,460,-143,-31.09%,Loss,3,Low Cost Product,Furniture,Chairs,Debit Card
B-26083,11.33,31,34,3,8.82%,Profit,3,Low Cost Product,Clothing,Saree,COD
B-25857,113.5,168,227,59,25.99%,Profit,2,Low Cost Product,Furniture,Furnishings,UPI
B-25939,117.25,436,469,33,7.04%,Profit,4,Low Cost Product,Electronics,Electronic Games,Debit Card
B-25851,51.5,57,103,46,44.66%,Profit,2,Low Cost Product,Clothing,Saree,UPI
B-25699,6.8,47,34,-13,-38.24%,Loss,5,Low Cost Product,Clothing,Leggings,COD
B-26078,45.67,74,137,63,45.99%,Profit,3,Low Cost Product,Clothing,Stole,COD
B-26075,17,22,34,12,35.29%,Profit,2,Low Cost Product,Clothing,Stole,COD
B-25956,118.5,418,474,56,11.81%,Profit,4,Low Cost Product,Electronics,Phones,Debit Card
B-25861,25,47,50,3,6.00%,Profit,2,Low Cost Product,Clothing,Stole,EMI
B-25777,17.25,136,69,-67,-97.10%,Loss,4,Low Cost Product,Clothing,Kurti,UPI
B-25634,129.67,472,389,-83,-21.34%,Loss,3,Low Cost Product,Furniture,Chairs,UPI
B-25753,9.63,120,77,-43,-55.84%,Loss,8,Low Cost Product,Clothing,Stole,COD
B-25687,17,30,51,21,41.18%,Profit,3,Low Cost Product,Clothing,T-shirt,COD
B-25885,197,248,394,146,37.06%,Profit,2,Low Cost Product,Furniture,Bookcases,UPI
B-25767,24,70,48,-22,-45.83%,Loss,2,Low Cost Product,Clothing,Saree,EMI
B-25961,6.8,46,34,-12,-35.29%,Loss,5,Low Cost Product,Clothing,Leggings,COD
B-25923,161.33,456,484,28,5.79%,Profit,3,Low Cost Product,Electronics,Printers,Debit Card
B-25799,11.75,74,47,-27,-57.45%,Loss,4,Low Cost Product,Clothing,Saree,EMI
B-25955,11.25,37,45,8,17.78%,Profit,4,Low Cost Product,Clothing,Skirt,EMI
B-26015,128,73,128,55,42.97%,Profit,1,Low Cost Product,Clothing,Saree,COD
B-26051,133.8,595,669,74,11.06%,Profit,5,Low Cost Product,Furniture,Bookcases,COD
B-25822,17,21,34,13,38.24%,Profit,2,Low Cost Product,Clothing,Saree,COD
B-25989,14.67,30,44,14,31.82%,Profit,3,Low Cost Product,Clothing,Hankerchief,Credit Card
B-25910,16.5,32,33,1,3.03%,Profit,2,Low Cost Product,Clothing,Shirt,COD
B-25956,11,23,33,10,30.30%,Profit,3,Low Cost Product,Clothing,Hankerchief,COD
B-25986,162.33,510,487,-23,-4.72%,Loss,3,Low Cost Product,Electronics,Printers,Debit Card
B-26098,165.67,318,497,179,36.02%,Profit,3,Low Cost Product,Furniture,Chairs,Debit Card
B-26061,254,305,508,203,39.96%,Profit,2,Low Cost Product,Electronics,Accessories,Debit Card
B-25954,262,549,524,-25,-4.77%,Loss,2,Low Cost Product,Electronics,Electronic Games,Debit Card
B-26034,85,242,425,183,43.06%,Profit,5,Low Cost Product,Electronics,Accessories,UPI
B-25909,56,112,168,56,33.33%,Profit,3,Low Cost Product,Clothing,Saree,COD
B-25692,20.14,113,141,28,19.86%,Profit,7,Low Cost Product,Furniture,Furnishings,UPI
B-25959,143,412,429,17,3.96%,Profit,3,Low Cost Product,Furniture,Chairs,UPI
B-25745,14.67,52,44,-8,-18.18%,Loss,3,Low Cost Product,Clothing,Stole,Credit Card
B-25689,49.67,13,149,136,91.28%,Profit,3,Low Cost Product,Clothing,Stole,UPI
B-25786,14.67,78,44,-34,-77.27%,Loss,3,Low Cost Product,Clothing,Stole,Credit Card
B-25897,11,23,33,10,30.30%,Profit,3,Low Cost Product,Clothing,Hankerchief,COD
B-26056,16.5,24,33,9,27.27%,Profit,2,Low Cost Product,Clothing,Hankerchief,COD
B-25855,221,411,442,31,7.01%,Profit,2,Low Cost Product,Electronics,Electronic Games,UPI
B-25667,8.2,35,41,6,14.63%,Profit,5,Low Cost Product,Clothing,Skirt,Credit Card
B-25701,6.6,45,33,-12,-36.36%,Loss,5,Low Cost Product,Clothing,Hankerchief,COD
B-26046,4,29,32,3,9.38%,Profit,8,Low Cost Product,Clothing,Hankerchief,COD
B-25676,10.67,26,32,6,18.75%,Profit,3,Low Cost Product,Clothing,Shirt,COD
B-26045,179,102,179,77,43.02%,Profit,1,Low Cost Product,Clothing,Saree,UPI
B-25889,31,21,31,10,32.26%,Profit,1,Low Cost Product,Clothing,Kurti,COD
B-25900,28,72,140,68,48.57%,Profit,5,Low Cost Product,Clothing,T-shirt,COD
B-25685,176.33,392,529,137,25.90%,Profit,3,Low Cost Product,Electronics,Phones,Debit Card
B-25622,178,534,534,0,0.00%,Breakeven Point,3,Low Cost Product,Clothing,Saree,Debit Card
B-25709,41,47,41,-6,-14.63%,Loss,1,Low Cost Product,Furniture,Chairs,Credit Card
B-25798,189.5,316,379,63,16.62%,Profit,2,Low Cost Product,Clothing,Saree,COD
B-25933,27,125,81,-44,-54.32%,Loss,3,Low Cost Product,Clothing,Stole,COD
B-25793,8,73,40,-33,-82.50%,Loss,5,Low Cost Product,Clothing,Hankerchief,Credit Card
B-25951,40,22,40,18,45.00%,Profit,1,Low Cost Product,Electronics,Accessories,Credit Card
B-25656,178,534,534,0,0.00%,Breakeven Point,3,Low Cost Product,Clothing,Saree,Debit Card
B-26056,15.5,22,31,9,29.03%,Profit,2,Low Cost Product,Clothing,Hankerchief,COD
B-25870,52.56,586,473,-113,-23.89%,Loss,9,Low Cost Product,Clothing,Hankerchief,UPI
B-25690,10.33,41,31,-10,-32.26%,Loss,3,Low Cost Product,Clothing,Skirt,COD
B-25702,7.75,34,31,-3,-9.68%,Loss,4,Low Cost Product,Clothing,Saree,COD
B-25752,15.17,76,91,15,16.48%,Profit,6,Low Cost Product,Clothing,T-shirt,UPI
B-25781,15,55,30,-25,-83.33%,Loss,2,Low Cost Product,Clothing,T-shirt,COD
B-26038,30,24,30,6,20.00%,Profit,1,Low Cost Product,Clothing,T-shirt,COD
B-25761,13.33,40,40,0,0.00%,Breakeven Point,3,Low Cost Product,Clothing,Saree,Credit Card
B-25751,267,529,534,5,0.94%,Profit,2,Low Cost Product,Electronics,Electronic Games,Debit Card
B-25750,77,685,539,-146,-27.09%,Loss,7,Low Cost Product,Furniture,Furnishings,Debit Card
B-25726,61.25,618,490,-128,-26.12%,Loss,8,Low Cost Product,Furniture,Bookcases,UPI
B-26048,81.5,82,163,81,49.69%,Profit,2,Low Cost Product,Electronics,Accessories,COD
B-26051,30.67,99,184,85,46.20%,Profit,6,Low Cost Product,Clothing,T-shirt,UPI
B-25614,123.5,440,494,54,10.93%,Profit,4,Low Cost Product,Furniture,Bookcases,COD
B-25907,6,19,30,11,36.67%,Profit,5,Low Cost Product,Clothing,Hankerchief,COD
B-25789,30,30,30,0,0.00%,Breakeven Point,1,Low Cost Product,Clothing,Kurti,COD
B-26097,19.5,57,39,-18,-46.15%,Loss,2,Low Cost Product,Clothing,Leggings,Credit Card
B-25902,566.67,1615,1700,85,5.00%,Profit,3,Mid Cost Product,Clothing,Trousers,COD
B-25657,55.33,375,332,-43,-12.95%,Loss,6,Low Cost Product,Electronics,Phones,UPI
B-25854,48.44,305,436,131,30.05%,Profit,9,Low Cost Product,Clothing,Hankerchief,UPI
B-25610,15,35,30,-5,-16.67%,Loss,2,Low Cost Product,Furniture,Furnishings,COD
B-25733,15,40,30,-10,-33.33%,Loss,2,Low Cost Product,Clothing,Stole,COD
B-25798,12.67,51,38,-13,-34.21%,Loss,3,Low Cost Product,Clothing,Stole,Credit Card
B-25803,170.33,317,511,194,37.96%,Profit,3,Low Cost Product,Furniture,Chairs,UPI
B-25755,12.33,90,37,-53,-143.24%,Loss,3,Low Cost Product,Clothing,Saree,Credit Card
B-25850,256.5,298,513,215,41.91%,Profit,2,Low Cost Product,Electronics,Accessories,COD
B-25667,129,447,516,69,13.37%,Profit,4,Low Cost Product,Furniture,Bookcases,UPI
B-25796,279.5,578,559,-19,-3.40%,Loss,2,Low Cost Product,Clothing,Trousers,Debit Card
B-26013,9.67,39,29,-10,-34.48%,Loss,3,Low Cost Product,Clothing,Skirt,COD
B-25683,29.6,96,148,52,35.14%,Profit,5,Low Cost Product,Clothing,Stole,UPI
B-26054,279.5,733,559,-174,-31.13%,Loss,2,Low Cost Product,Electronics,Electronic Games,Debit Card
B-26010,175.67,501,527,26,4.93%,Profit,3,Low Cost Product,Electronics,Electronic Games,COD
B-25979,186.67,516,560,44,7.86%,Profit,3,Low Cost Product,Clothing,Saree,Debit Card
B-25973,47.58,463,571,108,18.91%,Profit,12,Low Cost Product,Clothing,Stole,Debit Card
B-25975,9.67,27,29,2,6.90%,Profit,3,Low Cost Product,Clothing,Skirt,COD
B-26010,14.5,26,29,3,10.34%,Profit,2,Low Cost Product,Clothing,Stole,COD
B-25767,9.67,32,29,-3,-10.34%,Loss,3,Low Cost Product,Clothing,Saree,COD
B-25815,17.5,21,35,14,40.00%,Profit,2,Low Cost Product,Clothing,Stole,Credit Card
B-25853,193,440,579,139,24.01%,Profit,3,Low Cost Product,Electronics,Printers,Debit Card
B-25756,7.25,53,29,-24,-82.76%,Loss,4,Low Cost Product,Clothing,Leggings,COD
B-25755,148.25,380,593,213,35.92%,Profit,4,Low Cost Product,Furniture,Bookcases,Debit Card
B-25996,108.5,145,217,72,33.18%,Profit,2,Low Cost Product,Furniture,Furnishings,COD
B-25619,44.13,263,353,90,25.50%,Profit,8,Low Cost Product,Clothing,Saree,COD
B-26050,191,290,382,92,24.08%,Profit,2,Low Cost Product,Electronics,Printers,COD
B-26000,149.25,504,597,93,15.58%,Profit,4,Low Cost Product,Furniture,Chairs,Debit Card
B-26058,30.29,115,212,97,45.75%,Profit,7,Low Cost Product,Clothing,Hankerchief,COD
B-25856,137.8,599,689,90,13.06%,Profit,5,Low Cost Product,Clothing,Saree,COD
B-26044,9.33,38,28,-10,-35.71%,Loss,3,Low Cost Product,Clothing,Skirt,COD
B-25654,11.33,22,34,12,35.29%,Profit,3,Low Cost Product,Clothing,Hankerchief,Credit Card
B-26051,120,702,600,-102,-17.00%,Loss,5,Low Cost Product,Electronics,Electronic Games,Debit Card
B-25636,127.4,524,637,113,17.74%,Profit,5,Low Cost Product,Clothing,Saree,UPI
B-25710,88,685,616,-69,-11.20%,Loss,7,Low Cost Product,Furniture,Furnishings,Debit Card
B-25656,312,587,624,37,5.93%,Profit,2,Low Cost Product,Electronics,Electronic Games,Debit Card
B-25919,28,24,28,4,14.29%,Profit,1,Low Cost Product,Clothing,T-shirt,COD
B-25781,83.43,1028,584,-444,-76.03%,Loss,7,Low Cost Product,Electronics,Printers,UPI
B-25899,7,22,28,6,21.43%,Profit,4,Low Cost Product,Clothing,Skirt,COD
B-26093,33,34,33,-1,-3.03%,Loss,1,Low Cost Product,Clothing,Saree,Credit Card
B-25753,13.5,47,27,-20,-74.07%,Loss,2,Low Cost Product,Clothing,Hankerchief,COD
B-25858,13.5,22,27,5,18.52%,Profit,2,Low Cost Product,Clothing,Skirt,COD
B-25762,9,23,27,4,14.81%,Profit,3,Low Cost Product,Clothing,Skirt,COD
B-25625,127,984,635,-349,-54.96%,Loss,5,Low Cost Product,Clothing,Saree,Debit Card
B-25857,149.5,432,598,166,27.76%,Profit,4,Low Cost Product,Furniture,Bookcases,UPI
B-25919,318,840,636,-204,-32.08%,Loss,2,Low Cost Product,Electronics,Printers,Debit Card
B-25864,13.5,18,27,9,33.33%,Profit,2,Low Cost Product,Clothing,Hankerchief,COD
B-25698,6.75,33,27,-6,-22.22%,Loss,4,Low Cost Product,Clothing,Hankerchief,COD
B-25959,79.63,425,637,212,33.28%,Profit,8,Low Cost Product,Electronics,Phones,Debit Card
B-26073,32.22,180,290,110,37.93%,Profit,9,Low Cost Product,Clothing,Stole,UPI
B-25649,13.5,52,27,-25,-92.59%,Loss,2,Low Cost Product,Clothing,Stole,COD
B-25806,158,746,632,-114,-18.04%,Loss,4,Low Cost Product,Furniture,Tables,UPI
B-25756,321.5,688,643,-45,-7.00%,Loss,2,Low Cost Product,Electronics,Printers,Debit Card
B-26003,108.67,639,652,13,1.99%,Profit,6,Low Cost Product,Furniture,Furnishings,Debit Card
B-25752,33,60,33,-27,-81.82%,Loss,1,Low Cost Product,Furniture,Chairs,Credit Card
B-25783,13,24,26,2,7.69%,Profit,2,Low Cost Product,Clothing,Hankerchief,COD
B-25802,57.55,1266,633,-633,-100.00%,Loss,11,Low Cost Product,Electronics,Accessories,UPI
B-25881,13,17,26,9,34.62%,Profit,2,Low Cost Product,Clothing,Leggings,COD
B-25898,47.75,98,191,93,48.69%,Profit,4,Low Cost Product,Clothing,Shirt,UPI
B-25696,295.67,807,887,80,9.02%,Profit,3,Low Cost Product,Electronics,Printers,UPI
B-25826,318.5,376,637,261,40.97%,Profit,2,Low Cost Product,Electronics,Printers,COD
B-25745,134,655,670,15,2.24%,Profit,5,Low Cost Product,Furniture,Bookcases,Debit Card
B-25943,6.5,19,26,7,26.92%,Profit,4,Low Cost Product,Clothing,Hankerchief,COD
B-26051,135.2,481,676,195,28.85%,Profit,5,Low Cost Product,Furniture,Bookcases,Debit Card
B-25624,8.67,14,26,12,46.15%,Profit,3,Low Cost Product,Clothing,Hankerchief,COD
B-25723,26,50,26,-24,-92.31%,Loss,1,Low Cost Product,Clothing,Stole,COD
B-26052,12.5,18,25,7,28.00%,Profit,2,Low Cost Product,Clothing,Stole,COD
B-25603,24,54,24,-30,-125.00%,Loss,1,Low Cost Product,Furniture,Chairs,COD
B-25983,32,44,32,-12,-37.50%,Loss,1,Low Cost Product,Furniture,Chairs,Credit Card
B-25650,15.5,33,31,-2,-6.45%,Loss,2,Low Cost Product,Clothing,Saree,Credit Card
B-25656,130.2,482,651,169,25.96%,Profit,5,Low Cost Product,Electronics,Printers,COD
B-26018,108.67,219,326,107,32.82%,Profit,3,Low Cost Product,Furniture,Furnishings,UPI
B-25783,15,36,30,-6,-20.00%,Loss,2,Low Cost Product,Clothing,Hankerchief,UPI
B-25951,15,25,30,5,16.67%,Profit,2,Low Cost Product,Clothing,Kurti,UPI
B-25974,331,422,662,240,36.25%,Profit,2,Low Cost Product,Furniture,Bookcases,COD
B-25754,15,53,30,-23,-76.67%,Loss,2,Low Cost Product,Clothing,Saree,UPI
B-26073,9.67,20,29,9,31.03%,Profit,3,Low Cost Product,Clothing,Saree,UPI
B-25796,28,27,28,1,3.57%,Profit,1,Low Cost Product,Electronics,Accessories,UPI
B-25653,14,31,28,-3,-10.71%,Loss,2,Low Cost Product,Clothing,Saree,UPI
B-25884,6,22,24,2,8.33%,Profit,4,Low Cost Product,Clothing,Hankerchief,COD
B-25650,14,54,28,-26,-92.86%,Loss,2,Low Cost Product,Clothing,Stole,UPI
B-26045,27,22,27,5,18.52%,Profit,1,Low Cost Product,Clothing,Stole,UPI
B-25672,27,42,27,-15,-55.56%,Loss,1,Low Cost Product,Clothing,Stole,UPI
B-25949,8,13,24,11,45.83%,Profit,3,Low Cost Product,Clothing,Hankerchief,COD
B-25733,5.75,29,23,-6,-26.09%,Loss,4,Low Cost Product,Clothing,Hankerchief,COD
B-25697,64.4,129,322,193,59.94%,Profit,5,Low Cost Product,Electronics,Printers,COD
B-25893,114.67,791,688,-103,-14.97%,Loss,6,Low Cost Product,Electronics,Accessories,Debit Card
B-25802,23,26,23,-3,-13.04%,Loss,1,Low Cost Product,Clothing,Shirt,COD
B-25961,8.67,23,26,3,11.54%,Profit,3,Low Cost Product,Clothing,Skirt,UPI
B-25751,34,124,68,-56,-82.35%,Loss,2,Low Cost Product,Electronics,Phones,COD
B-25814,115.5,293,462,169,36.58%,Profit,4,Low Cost Product,Clothing,Saree,COD
B-25702,313.67,738,941,203,21.57%,Profit,3,Low Cost Product,Furniture,Tables,UPI
B-25896,11.5,19,23,4,17.39%,Profit,2,Low Cost Product,Clothing,Skirt,COD
B-25969,360,677,720,43,5.97%,Profit,2,Mid Cost Product,Electronics,Printers,UPI
B-25778,181,1171,724,-447,-61.74%,Loss,4,Low Cost Product,Electronics,Electronic Games,UPI
B-25859,362,471,724,253,34.94%,Profit,2,Mid Cost Product,Furniture,Bookcases,UPI
B-25810,6.5,16,26,10,38.46%,Profit,4,Low Cost Product,Clothing,Hankerchief,UPI
B-25616,7.33,24,22,-2,-9.09%,Loss,3,Low Cost Product,Clothing,Hankerchief,COD
B-25633,177.75,719,711,-8,-1.13%,Loss,4,Low Cost Product,Clothing,Saree,Debit Card
B-25753,21.4,76,107,31,28.97%,Profit,5,Low Cost Product,Clothing,T-shirt,COD
B-25764,382.5,918,765,-153,-20.00%,Loss,2,Mid Cost Product,Electronics,Phones,Debit Card
B-25864,11,14,22,8,36.36%,Profit,2,Low Cost Product,Clothing,Leggings,COD
B-25725,13,31,26,-5,-19.23%,Loss,2,Low Cost Product,Clothing,Stole,UPI
B-25858,7.33,14,22,8,36.36%,Profit,3,Low Cost Product,Clothing,Hankerchief,COD
B-25817,148.6,654,743,89,11.98%,Profit,5,Low Cost Product,Electronics,Printers,UPI
B-25703,5.5,37,22,-15,-68.18%,Loss,4,Low Cost Product,Clothing,Kurti,COD
B-25610,130.17,187,781,594,76.06%,Profit,6,Low Cost Product,Electronics,Printers,Debit Card
B-25652,5,27,25,-2,-8.00%,Loss,5,Low Cost Product,Clothing,Hankerchief,UPI
B-25891,12.5,23,25,2,8.00%,Profit,2,Low Cost Product,Clothing,Hankerchief,UPI
B-25764,23.8,76,119,43,36.13%,Profit,5,Low Cost Product,Clothing,T-shirt,COD
B-25664,392.5,733,785,52,6.62%,Profit,2,Mid Cost Product,Electronics,Phones,Debit Card
B-25645,36.6,249,183,-66,-36.07%,Loss,5,Low Cost Product,Electronics,Phones,UPI
B-26008,22,18,22,4,18.18%,Profit,1,Low Cost Product,Clothing,Stole,COD
B-26061,128.4,462,642,180,28.04%,Profit,5,Low Cost Product,Clothing,Saree,COD
B-25781,153.4,1120,767,-353,-46.02%,Loss,5,Low Cost Product,Clothing,Trousers,COD
B-25999,256.67,447,770,323,41.95%,Profit,3,Low Cost Product,Electronics,Accessories,COD
B-25783,7,38,21,-17,-80.95%,Loss,3,Low Cost Product,Clothing,Shirt,COD
B-25800,7,27,21,-6,-28.57%,Loss,3,Low Cost Product,Clothing,Leggings,COD
B-26093,246,305,492,187,38.01%,Profit,2,Low Cost Product,Electronics,Accessories,UPI
B-25638,272,912,816,-96,-11.76%,Loss,3,Low Cost Product,Electronics,Printers,Debit Card
B-26026,8.33,23,25,2,8.00%,Profit,3,Low Cost Product,Clothing,Kurti,Credit Card
B-25902,114.57,682,802,120,14.96%,Profit,7,Low Cost Product,Electronics,Accessories,COD
B-25968,115.86,657,811,154,18.99%,Profit,7,Low Cost Product,Electronics,Accessories,UPI
B-26099,167,568,835,267,31.98%,Profit,5,Low Cost Product,Electronics,Phones,Debit Card
B-25699,21,26,21,-5,-23.81%,Loss,1,Low Cost Product,Electronics,Accessories,COD
B-26076,112.5,640,450,-190,-42.22%,Loss,4,Low Cost Product,Furniture,Bookcases,COD
B-25793,6,25,24,-1,-4.17%,Loss,4,Low Cost Product,Clothing,Skirt,Credit Card
B-25671,277.33,832,832,0,0.00%,Breakeven Point,3,Low Cost Product,Clothing,Trousers,UPI
B-26040,277.67,740,833,93,11.16%,Profit,3,Low Cost Product,Clothing,Trousers,UPI
B-26059,20,14,20,6,30.00%,Profit,1,Low Cost Product,Clothing,T-shirt,COD
B-25725,3.29,28,23,-5,-21.74%,Loss,7,Low Cost Product,Clothing,Hankerchief,Credit Card
B-25855,110,792,550,-242,-44.00%,Loss,5,Low Cost Product,Furniture,Furnishings,UPI
B-25738,74,239,148,-91,-61.49%,Loss,2,Low Cost Product,Electronics,Phones,COD
B-25899,423,837,846,9,1.06%,Profit,2,Mid Cost Product,Furniture,Chairs,Debit Card
B-25608,142.67,471,856,385,44.98%,Profit,6,Low Cost Product,Electronics,Printers,COD
B-25904,435.5,740,871,131,15.04%,Profit,2,Mid Cost Product,Furniture,Bookcases,UPI
B-26056,4.75,37,19,-18,-94.74%,Loss,4,Low Cost Product,Clothing,Kurti,COD
B-25669,305,676,610,-66,-10.82%,Loss,2,Low Cost Product,Furniture,Tables,COD
B-25638,110,783,880,97,11.02%,Profit,8,Low Cost Product,Furniture,Furnishings,Debit Card
B-25953,5.5,30,22,-8,-36.36%,Loss,4,Low Cost Product,Clothing,Hankerchief,Credit Card
B-25841,11,11,22,11,50.00%,Profit,2,Low Cost Product,Clothing,Skirt,Credit Card
B-26071,7,17,21,4,19.05%,Profit,3,Low Cost Product,Clothing,Hankerchief,Credit Card
B-25793,6,17,18,1,5.56%,Profit,3,Low Cost Product,Clothing,Hankerchief,COD
B-25813,130.14,709,911,202,22.17%,Profit,7,Low Cost Product,Furniture,Chairs,COD
B-26010,6,16,18,2,11.11%,Profit,3,Low Cost Product,Clothing,Hankerchief,COD
B-25825,182.2,556,911,355,38.97%,Profit,5,Low Cost Product,Electronics,Phones,Debit Card
B-25630,71.5,272,143,-129,-90.21%,Loss,2,Low Cost Product,Electronics,Phones,COD
B-25986,102,896,918,22,2.40%,Profit,9,Low Cost Product,Electronics,Electronic Games,COD
B-25650,185,1372,925,-447,-48.32%,Loss,5,Low Cost Product,Electronics,Electronic Games,COD
B-26078,8.5,9,17,8,47.06%,Profit,2,Low Cost Product,Clothing,Skirt,COD
B-25890,51.67,258,465,207,44.52%,Profit,9,Low Cost Product,Clothing,Saree,COD
B-25691,5.67,26,17,-9,-52.94%,Loss,3,Low Cost Product,Clothing,Stole,COD
B-25952,233.75,821,935,114,12.19%,Profit,4,Low Cost Product,Electronics,Electronic Games,UPI
B-25651,8,26,16,-10,-62.50%,Loss,2,Low Cost Product,Clothing,T-shirt,COD
B-25955,318,859,954,95,9.96%,Profit,3,Low Cost Product,Electronics,Printers,UPI
B-25898,305,1014,915,-99,-10.82%,Loss,3,Low Cost Product,Furniture,Tables,Debit Card
B-25838,318.33,650,955,305,31.94%,Profit,3,Low Cost Product,Electronics,Printers,Debit Card
B-25797,244,683,976,293,30.02%,Profit,4,Low Cost Product,Electronics,Accessories,COD
B-25738,178.17,1069,1069,0,0.00%,Breakeven Point,6,Low Cost Product,Clothing,Saree,EMI
B-25661,6.33,34,19,-15,-78.95%,Loss,3,Low Cost Product,Clothing,Hankerchief,Credit Card
B-25997,5.33,10,16,6,37.50%,Profit,3,Low Cost Product,Clothing,Hankerchief,COD
B-25667,128.75,824,1030,206,20.00%,Profit,8,Low Cost Product,Electronics,Printers,UPI
B-25753,103.33,538,620,82,13.23%,Profit,6,Low Cost Product,Electronics,Accessories,COD
B-25848,8,8,16,8,50.00%,Profit,2,Low Cost Product,Clothing,Hankerchief,COD
B-26097,9.5,11,19,8,42.11%,Profit,2,Low Cost Product,Clothing,Hankerchief,Credit Card
B-25633,62.25,379,249,-130,-52.21%,Loss,4,Low Cost Product,Electronics,Phones,UPI
B-25807,16,10,16,6,37.50%,Profit,1,Low Cost Product,Clothing,Stole,COD
B-25752,151.22,1164,1361,197,14.47%,Profit,9,Low Cost Product,Furniture,Bookcases,COD
B-26052,15,14,15,1,6.67%,Profit,1,Low Cost Product,Clothing,Shirt,COD
B-25610,269,1114,1076,-38,-3.53%,Loss,4,Low Cost Product,Electronics,Printers,COD
B-25888,6,16,18,2,11.11%,Profit,3,Low Cost Product,Clothing,Hankerchief,Credit Card
B-25937,367,749,1101,352,31.97%,Profit,3,Mid Cost Product,Furniture,Bookcases,UPI
B-25828,15,13,15,2,13.33%,Profit,1,Low Cost Product,Clothing,Leggings,COD
B-26048,276,895,1104,209,18.93%,Profit,4,Low Cost Product,Clothing,Trousers,UPI
B-25670,14,12,14,2,14.29%,Profit,1,Low Cost Product,Clothing,Hankerchief,COD
B-25757,14,9,14,5,35.71%,Profit,1,Low Cost Product,Clothing,Hankerchief,COD
B-25751,7,17,14,-3,-21.43%,Loss,2,Low Cost Product,Clothing,Leggings,COD
B-25687,3.5,15,14,-1,-7.14%,Loss,4,Low Cost Product,Clothing,Kurti,COD
B-25710,13,21,13,-8,-61.54%,Loss,1,Low Cost Product,Clothing,T-shirt,COD
B-25656,4.33,14,13,-1,-7.69%,Loss,3,Low Cost Product,Clothing,Hankerchief,COD
B-25601,182.14,127,1275,1148,90.04%,Profit,7,Low Cost Product,Furniture,Bookcases,EMI
B-26053,8.5,16,17,1,5.88%,Profit,2,Low Cost Product,Clothing,Skirt,Credit Card
B-26001,6.5,13,13,0,0.00%,Breakeven Point,2,Low Cost Product,Clothing,Hankerchief,COD
B-25964,115.45,724,1270,546,42.99%,Profit,11,Low Cost Product,Electronics,Electronic Games,EMI
B-26062,13,15,13,-2,-15.38%,Loss,1,Low Cost Product,Clothing,Stole,COD
B-25982,13,10,13,3,23.08%,Profit,1,Low Cost Product,Clothing,Leggings,COD
B-25864,17,12,17,5,29.41%,Profit,1,Low Cost Product,Clothing,Hankerchief,UPI
B-25693,6.5,26,13,-13,-100.00%,Loss,2,Low Cost Product,Clothing,Skirt,COD
B-25802,6.5,22,13,-9,-69.23%,Loss,2,Low Cost Product,Clothing,Skirt,COD
B-25676,252.6,1319,1263,-56,-4.43%,Loss,5,Low Cost Product,Clothing,Trousers,EMI
B-25639,543,1782,1629,-153,-9.39%,Loss,3,Mid Cost Product,Electronics,Phones,COD
B-25757,5.67,10,17,7,41.18%,Profit,3,Low Cost Product,Clothing,Hankerchief,UPI
